,date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
13242,2023-09-06 11:53:20+00:00,23.6,54,13.8,24.5,0.0,0.0,992.0,22,19
13246,2023-09-06 12:02:04+00:00,,54,13.8,24.5,0.0,0.0,992.0,22,19
13245,2023-09-06 11:38:53+00:00,23.6,54,13.8,24.5,0.0,,992.0,22,20
13244,2023-09-06 11:40:32+00:00,23.6,54,13.8,24.5,0.0,0.0,992.0,22,21
13243,2023-09-06 11:47:05+00:00,,54,13.8,24.5,0.0,0.0,992.0,22,20
13241,2023-09-06 11:57:11+00:00,,54,13.8,24.5,0.0,0.0,992.0,22,20
13235,2023-09-06 12:27:55+00:00,23.6,54,13.8,24.5,0.0,0.0,992.0,22,13
13239,2023-09-06 12:07:18+00:00,23.6,54,13.8,24.5,0.0,0.0,992.0,22,19
13238,2023-09-06 12:13:13+00:00,23.6,54,13.8,24.5,0.0,,992.0,22,15
13237,2023-09-06 12:17:26+00:00,23.6,54,13.8,24.5,0.0,0.0,992.0,22,16
13236,2023-09-06 12:23:18+00:00,23.6,54,13.8,24.5,0.0,,992.0,22,15
13240,2023-09-06 11:32:08+00:00,23.6,54,13.8,24.5,0.0,0.0,992.0,22,19
13257,2023-09-06 12:57:56+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,13
13256,2023-09-06 12:31:47+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,11
13255,2023-09-06 12:37:40+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,13
13254,2023-09-06 12:40:32+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,12
13253,2023-09-06 12:48:55+00:00,,51,13.7,25.6,0.0,,991.6,22,12
13250,2023-09-06 13:08:02+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,12
13251,2023-09-06 13:19:48+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,14
13249,2023-09-06 13:18:11+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,12
13248,2023-09-06 13:13:30+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,12
13247,2023-09-06 13:28:19+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,13
13252,2023-09-06 12:49:23+00:00,24.5,51,13.7,25.6,0.0,0.0,991.6,22,13
13268,2023-09-06 13:58:54+00:00,,45,12.6,26.1,0.0,,990.8,22,15
13266,2023-09-06 13:38:39+00:00,25.4,45,12.6,26.1,,0.0,990.8,22,15
13265,2023-09-06 13:41:49+00:00,25.4,45,12.6,26.1,0.0,,990.8,22,14
13264,2023-09-06 13:48:47+00:00,25.4,45,12.6,26.1,0.0,,990.8,22,13
13263,2023-09-06 14:02:48+00:00,25.4,45,12.6,26.1,0.0,,990.8,22,16
13267,2023-09-06 13:31:51+00:00,25.4,45,12.6,26.1,0.0,0.0,990.8,22,15
13261,2023-09-06 14:12:28+00:00,25.4,45,12.6,26.1,0.0,,990.8,22,15
13260,2023-09-06 14:17:09+00:00,25.4,45,12.6,26.1,0.0,,990.8,22,15
13259,2023-09-06 14:23:01+00:00,25.4,45,12.6,26.1,0.0,0.0,990.8,22,14
13258,2023-09-06 14:24:39+00:00,25.4,45,12.6,26.1,0.0,0.0,990.8,22,15
13262,2023-09-06 14:05:05+00:00,25.4,45,12.6,26.1,0.0,0.0,990.8,22,14
13279,2023-09-06 15:01:52+00:00,25.6,45,12.8,26.1,0.0,0.0,990.3,22,16
13278,2023-09-06 14:31:27+00:00,25.6,45,12.8,26.1,0.0,0.0,990.3,22,15
13277,2023-09-06 14:38:02+00:00,25.6,45,12.8,26.1,,0.0,990.3,22,14
13276,2023-09-06 14:39:29+00:00,25.6,45,12.8,26.1,0.0,0.0,990.3,22,15
13275,2023-09-06 14:49:34+00:00,25.6,45,12.8,26.1,0.0,0.0,990.3,22,15
13273,2023-09-06 15:05:21+00:00,25.6,45,12.8,26.1,0.0,0.0,990.3,22,18
13272,2023-09-06 15:10:09+00:00,25.6,45,12.8,26.1,0.0,0.0,990.3,22,17
13271,2023-09-06 15:15:56+00:00,25.6,45,12.8,26.1,0.0,0.0,990.3,22,16
13270,2023-09-06 15:19:54+00:00,,45,12.8,26.1,0.0,0.0,990.3,22,16
13269,2023-09-06 15:27:22+00:00,25.6,45,12.8,26.1,0.0,,990.3,22,14
13274,2023-09-06 14:56:35+00:00,25.6,45,12.8,26.1,0.0,0.0,990.3,22,17
13285,2023-09-06 15:43:27+00:00,25.5,47,13.4,25.6,0.0,0.0,989.8,22,14
13286,2023-09-06 15:33:07+00:00,25.5,47,13.4,25.6,0.0,0.0,989.8,22,13
13284,2023-09-06 15:48:25+00:00,25.5,47,13.4,25.6,0.0,,989.8,22,13
13287,2023-09-06 15:53:32+00:00,25.5,47,13.4,25.6,,0.0,989.8,22,14
13282,2023-09-06 16:00:23+00:00,25.5,47,13.4,25.6,0.0,0.0,989.8,22,13
13281,2023-09-06 16:10:28+00:00,25.5,47,13.4,25.6,0.0,0.0,989.8,22,13
13280,2023-09-06 16:20:33+00:00,25.5,47,13.4,25.6,0.0,0.0,989.8,22,13
13283,2023-09-06 15:54:11+00:00,25.5,47,13.4,25.6,0.0,0.0,989.8,22,13
13298,2023-09-06 16:37:14+00:00,25.1,48,13.3,24.9,,0.0,989.5,22,14
13297,2023-09-06 16:50:52+00:00,25.1,48,13.3,24.9,0.0,,989.5,22,14
13295,2023-09-06 16:31:31+00:00,,48,13.3,24.9,0.0,0.0,989.5,22,15
13296,2023-09-06 17:01:58+00:00,25.1,48,13.3,24.9,0.0,0.0,989.5,22,14
13294,2023-09-06 16:58:51+00:00,25.1,48,13.3,24.9,0.0,0.0,989.5,22,14
13289,2023-09-06 17:23:10+00:00,25.1,48,13.3,24.9,0.0,0.0,989.5,22,11
13292,2023-09-06 17:08:16+00:00,25.1,48,13.3,24.9,0.0,0.0,989.5,22,14
13288,2023-09-06 17:28:41+00:00,25.1,48,13.3,24.9,0.0,0.0,989.5,22,10
13293,2023-09-06 16:40:47+00:00,25.1,48,13.3,24.9,0.0,0.0,989.5,22,14
13291,2023-09-06 17:18:32+00:00,,48,13.3,24.9,0.0,0.0,989.5,22,13
13290,2023-09-06 17:12:01+00:00,25.1,48,13.3,24.9,0.0,0.0,989.5,22,13
13299,2023-09-06 17:31:25+00:00,24.3,48,12.6,24.1,0.0,0.0,989.2,22,10
13300,2023-09-06 17:43:57+00:00,24.3,48,12.6,24.1,0.0,0.0,989.2,22,6
13301,2023-09-06 17:51:38+00:00,24.3,48,12.6,24.1,0.0,0.0,989.2,22,6
13302,2023-09-06 17:58:12+00:00,24.3,48,12.6,24.1,,0.0,989.2,22,4
13303,2023-09-06 18:01:45+00:00,24.3,48,12.6,24.1,0.0,0.0,989.2,22,5
13304,2023-09-06 18:07:13+00:00,24.3,48,12.6,24.1,0.0,0.0,989.2,22,7
13305,2023-09-06 18:13:40+00:00,24.3,48,12.6,24.1,0.0,0.0,989.2,22,5
13306,2023-09-06 18:18:23+00:00,24.3,48,12.6,24.1,,,989.2,22,7
13307,2023-09-06 18:22:02+00:00,24.3,48,12.6,24.1,0.0,,989.2,22,7
13315,2023-09-06 18:52:18+00:00,22.4,58,13.7,22.9,0.0,0.0,989.7,22,3
13314,2023-09-06 18:32:07+00:00,22.4,58,13.7,22.9,0.0,0.0,989.7,22,7
13313,2023-09-06 18:43:35+00:00,22.4,58,13.7,22.9,0.0,,989.7,22,2
13312,2023-09-06 18:47:18+00:00,22.4,58,13.7,22.9,0.0,0.0,989.7,22,3
13310,2023-09-06 19:06:24+00:00,22.4,58,13.7,22.9,0.0,0.0,989.7,22,4
13309,2023-09-06 19:12:31+00:00,22.4,58,13.7,22.9,0.0,,989.7,22,4
13308,2023-09-06 19:23:07+00:00,22.4,58,13.7,22.9,0.0,0.0,989.7,22,2
13311,2023-09-06 19:02:23+00:00,22.4,58,13.7,22.9,0.0,0.0,989.7,22,3
13316,2023-09-06 19:32:46+00:00,17.9,76,13.6,18.4,0.0,0.0,989.5,22,3
13317,2023-09-06 19:42:51+00:00,17.9,76,13.6,18.4,0.0,0.0,989.5,22,2
13318,2023-09-06 19:52:57+00:00,17.9,76,13.6,18.4,0.0,0.0,989.5,22,2
13319,2023-09-06 19:54:37+00:00,17.9,76,13.6,18.4,0.0,0.0,989.5,22,3
13320,2023-09-06 20:03:03+00:00,17.9,76,13.6,18.4,0.0,,989.5,22,3
13321,2023-09-06 20:13:08+00:00,,76,13.6,18.4,0.0,0.0,989.5,22,2
13322,2023-09-06 20:23:33+00:00,17.9,76,13.6,18.4,0.0,0.0,989.5,22,1
13331,2023-09-06 20:53:34+00:00,16.8,79,13.1,17.1,0.0,0.0,990.2,22,4
13330,2023-09-06 20:33:19+00:00,,79,13.1,17.1,0.0,0.0,990.2,22,1
13329,2023-09-06 20:37:57+00:00,16.8,79,13.1,17.1,0.0,,990.2,22,5
13328,2023-09-06 20:43:29+00:00,16.8,79,13.1,17.1,0.0,0.0,990.2,22,5
13327,2023-09-06 20:57:36+00:00,,79,13.1,17.1,0.0,,990.2,22,3
13325,2023-09-06 21:09:16+00:00,16.8,79,13.1,17.1,0.0,0.0,990.2,22,2
13324,2023-09-06 21:19:22+00:00,16.8,79,13.1,17.1,0.0,0.0,990.2,22,2
13323,2023-09-06 21:28:29+00:00,16.8,79,13.1,17.1,0.0,0.0,990.2,22,1
13326,2023-09-06 21:03:40+00:00,16.8,79,13.1,17.1,0.0,0.0,990.2,22,2
13332,2023-09-06 21:30:23+00:00,15.9,84,13.2,16.2,0.0,0.0,990.2,22,0
13333,2023-09-06 21:39:33+00:00,,84,13.2,16.2,0.0,0.0,990.2,22,0
13334,2023-09-06 21:49:38+00:00,15.9,84,13.2,16.2,0.0,0.0,990.2,22,0
13335,2023-09-06 21:59:43+00:00,15.9,84,13.2,16.2,0.0,0.0,990.2,22,0
13336,2023-09-06 22:09:49+00:00,15.9,84,13.2,16.2,0.0,0.0,990.2,22,0
13337,2023-09-06 22:21:35+00:00,15.9,84,13.2,16.2,0.0,0.0,990.2,22,1
13338,2023-09-06 22:27:30+00:00,15.9,84,13.2,16.2,0.0,0.0,990.2,22,0
13345,2023-09-06 22:50:12+00:00,15.1,93,14.0,15.6,0.0,0.0,990.5,22,0
13344,2023-09-06 22:30:37+00:00,15.1,93,14.0,15.6,0.0,0.0,990.5,22,1
13342,2023-09-06 22:47:24+00:00,15.1,93,14.0,15.6,0.0,,990.5,22,0
13343,2023-09-06 22:40:07+00:00,,93,14.0,15.6,0.0,0.0,990.5,22,1
13340,2023-09-06 23:00:17+00:00,15.1,93,14.0,15.6,0.0,0.0,990.5,22,0
13339,2023-09-06 23:20:28+00:00,15.1,93,14.0,15.6,0.0,0.0,990.5,22,0
13341,2023-09-06 23:10:22+00:00,15.1,93,14.0,15.6,0.0,0.0,990.5,22,0
13350,2023-09-06 23:30:33+00:00,14.8,90,13.2,15.0,0.0,0.0,990.5,22,0
13349,2023-09-06 23:40:38+00:00,14.8,90,13.2,15.0,0.0,,990.5,22,0
13351,2023-09-06 23:50:43+00:00,14.8,90,13.2,15.0,0.0,0.0,990.5,22,0
13347,2023-09-07 00:00:48+00:00,,90,13.2,15.0,0.0,0.0,990.5,22,0
13346,2023-09-07 00:10:54+00:00,14.8,90,13.2,15.0,0.0,0.0,990.5,22,0
13348,2023-09-07 00:20:59+00:00,14.8,90,13.2,15.0,0.0,0.0,990.5,22,0
13352,2023-09-07 00:31:05+00:00,14.6,90,13.0,14.7,0.0,0.0,990.9,22,0
13353,2023-09-07 00:41:10+00:00,14.6,90,13.0,14.7,0.0,0.0,990.9,22,0
13354,2023-09-07 00:51:17+00:00,14.6,90,13.0,14.7,0.0,0.0,990.9,22,1
13355,2023-09-07 01:01:22+00:00,,90,13.0,14.7,0.0,,990.9,22,1
13356,2023-09-07 01:11:27+00:00,14.6,90,13.0,14.7,0.0,0.0,990.9,22,1
13357,2023-09-07 01:21:32+00:00,14.6,90,13.0,14.7,0.0,0.0,990.9,22,1
13364,2023-09-07 01:50:44+00:00,14.6,89,12.8,14.5,0.0,0.0,990.5,22,2
13363,2023-09-07 01:31:33+00:00,14.6,89,12.8,14.5,,,990.5,22,1
13362,2023-09-07 01:40:37+00:00,14.6,89,12.8,14.5,0.0,0.0,990.5,22,1
13360,2023-09-07 02:10:55+00:00,14.6,89,12.8,14.5,,0.0,990.5,22,2
13359,2023-09-07 02:00:50+00:00,14.6,89,12.8,14.5,0.0,0.0,990.5,22,2
13358,2023-09-07 02:21:00+00:00,14.6,89,12.8,14.5,0.0,,990.5,22,2
13361,2023-09-07 01:48:09+00:00,14.6,89,12.8,14.5,0.0,0.0,990.5,22,2
13365,2023-09-07 02:31:05+00:00,14.8,86,12.4,14.7,0.0,0.0,990.9,22,2
13366,2023-09-07 02:41:11+00:00,,86,12.4,14.7,0.0,0.0,990.9,22,2
13367,2023-09-07 02:51:17+00:00,14.8,86,12.4,14.7,0.0,,990.9,22,2
13368,2023-09-07 03:01:24+00:00,14.8,86,12.4,14.7,0.0,0.0,990.9,22,2
13369,2023-09-07 03:11:29+00:00,14.8,86,12.4,14.7,0.0,,990.9,22,2
13370,2023-09-07 03:21:35+00:00,14.8,86,12.4,14.7,0.0,,990.9,22,2
13377,2023-09-07 04:04:00+00:00,14.8,87,12.7,14.7,0.0,,990.6,22,3
13375,2023-09-07 03:31:40+00:00,14.8,87,12.7,14.7,0.0,0.0,990.6,22,2
13374,2023-09-07 03:51:50+00:00,14.8,87,12.7,14.7,0.0,0.0,990.6,22,2
13376,2023-09-07 03:41:45+00:00,14.8,87,12.7,14.7,0.0,0.0,990.6,22,2
13372,2023-09-07 04:05:30+00:00,14.8,87,12.7,14.7,0.0,0.0,990.6,22,4
13371,2023-09-07 04:22:08+00:00,14.8,87,12.7,14.7,0.0,0.0,990.6,22,4
13373,2023-09-07 04:12:03+00:00,14.8,87,12.7,14.7,0.0,0.0,990.6,22,4
13386,2023-09-07 05:02:35+00:00,14.6,90,12.9,14.5,0.0,0.0,990.1,22,7
13385,2023-09-07 04:32:13+00:00,14.6,90,12.9,14.5,0.0,,990.1,22,4
13384,2023-09-07 04:42:25+00:00,14.6,90,12.9,14.5,0.0,0.0,990.1,22,7
13382,2023-09-07 04:52:52+00:00,14.6,90,12.9,14.5,0.0,0.0,990.1,22,7
13383,2023-09-07 04:45:28+00:00,14.6,90,12.9,14.5,0.0,,990.1,22,6
13380,2023-09-07 05:17:13+00:00,14.6,90,12.9,14.5,0.0,0.0,990.1,22,11
13379,2023-09-07 05:23:56+00:00,14.6,90,12.9,14.5,0.0,0.0,990.1,22,15
13378,2023-09-07 05:24:32+00:00,14.6,90,12.9,14.5,,,990.1,22,16
13381,2023-09-07 05:12:45+00:00,14.6,90,12.9,14.5,0.0,0.0,990.1,22,10
13393,2023-09-07 05:33:06+00:00,14.5,89,12.7,14.5,0.0,0.0,989.9,22,16
13396,2023-09-07 05:47:44+00:00,14.5,89,12.7,14.5,0.0,,989.9,22,18
13395,2023-09-07 05:58:21+00:00,14.5,89,12.7,14.5,,,989.9,22,19
13397,2023-09-07 05:43:15+00:00,14.5,89,12.7,14.5,0.0,0.0,989.9,22,18
13392,2023-09-07 05:53:25+00:00,14.5,89,12.7,14.5,0.0,0.0,989.9,22,21
13394,2023-09-07 05:37:27+00:00,14.5,89,12.7,14.5,0.0,0.0,989.9,22,17
13390,2023-09-07 06:03:32+00:00,14.5,89,12.7,14.5,0.0,,989.9,22,20
13389,2023-09-07 06:13:39+00:00,14.5,89,12.7,14.5,0.0,0.0,989.9,22,20
13388,2023-09-07 06:08:56+00:00,14.5,89,12.7,14.5,0.0,,989.9,22,21
13387,2023-09-07 06:27:46+00:00,14.5,89,12.7,14.5,0.0,0.0,989.9,22,22
13391,2023-09-07 06:23:49+00:00,14.5,89,12.7,14.5,,0.0,989.9,22,19
13407,2023-09-07 06:53:01+00:00,13.9,93,12.8,14.1,0.0,0.0,990.6,22,11
13406,2023-09-07 07:26:02+00:00,13.9,93,12.8,14.1,,0.0,990.6,22,10
13405,2023-09-07 07:23:32+00:00,13.9,93,12.8,14.1,0.0,0.0,990.6,22,9
13404,2023-09-07 07:16:50+00:00,13.9,93,12.8,14.1,0.0,,990.6,22,11
13403,2023-09-07 07:04:21+00:00,13.9,93,12.8,14.1,0.0,0.0,990.6,22,11
13402,2023-09-07 06:54:16+00:00,13.9,93,12.8,14.1,0.0,0.0,990.6,22,11
13401,2023-09-07 06:48:53+00:00,13.9,93,12.8,14.1,,0.0,990.6,22,12
13400,2023-09-07 06:42:24+00:00,13.9,93,12.8,14.1,0.0,0.0,990.6,22,14
13399,2023-09-07 06:35:31+00:00,,93,12.8,14.1,0.0,0.0,990.6,22,19
13398,2023-09-07 06:33:56+00:00,13.9,93,12.8,14.1,0.0,0.0,990.6,22,18
13416,2023-09-07 07:30:25+00:00,16.5,89,14.7,17.5,0.0,0.0,990.9,22,9
13415,2023-09-07 07:35:53+00:00,16.5,89,14.7,17.5,0.0,0.0,990.9,22,10
13417,2023-09-07 07:58:34+00:00,16.5,89,14.7,17.5,0.0,,990.9,22,13
13414,2023-09-07 07:40:59+00:00,,89,14.7,17.5,0.0,,990.9,22,11
13413,2023-09-07 07:46:58+00:00,16.5,89,14.7,17.5,0.0,0.0,990.9,22,11
13410,2023-09-07 08:16:19+00:00,16.5,89,14.7,17.5,0.0,0.0,990.9,22,14
13411,2023-09-07 08:05:06+00:00,16.5,89,14.7,17.5,0.0,0.0,990.9,22,13
13409,2023-09-07 08:26:04+00:00,16.5,89,14.7,17.5,0.0,0.0,990.9,22,15
13408,2023-09-07 08:03:46+00:00,16.5,89,14.7,17.5,0.0,0.0,990.9,22,13
13412,2023-09-07 07:52:54+00:00,16.5,89,14.7,17.5,0.0,0.0,990.9,22,13
13426,2023-09-07 08:51:38+00:00,19.5,80,16.0,21.4,0.0,0.0,991.2,22,14
13418,2023-09-07 09:27:11+00:00,19.5,80,16.0,21.4,0.0,0.0,991.2,22,16
13419,2023-09-07 09:23:54+00:00,19.5,80,16.0,21.4,,,991.2,22,13
13420,2023-09-07 09:15:54+00:00,19.5,80,16.0,21.4,0.0,0.0,991.2,22,15
13421,2023-09-07 09:06:43+00:00,,80,16.0,21.4,0.0,0.0,991.2,22,15
13422,2023-09-07 08:57:55+00:00,19.5,80,16.0,21.4,0.0,,991.2,22,14
13423,2023-09-07 08:45:33+00:00,19.5,80,16.0,21.4,0.0,,991.2,22,15
13424,2023-09-07 08:35:28+00:00,19.5,80,16.0,21.4,0.0,0.0,991.2,22,15
13425,2023-09-07 08:30:41+00:00,19.5,80,16.0,21.4,,0.0,991.2,22,15
13434,2023-09-07 09:43:08+00:00,21.6,74,16.8,23.4,0.0,0.0,991.7,22,17
13436,2023-09-07 10:03:33+00:00,,74,16.8,23.4,0.0,0.0,991.7,22,17
13433,2023-09-07 09:48:03+00:00,21.6,74,16.8,23.4,0.0,0.0,991.7,22,16
13432,2023-09-07 09:57:47+00:00,21.6,74,16.8,23.4,0.0,0.0,991.7,22,17
13435,2023-09-07 09:38:37+00:00,21.6,74,16.8,23.4,0.0,0.0,991.7,22,16
13430,2023-09-07 10:06:37+00:00,21.6,74,16.8,23.4,0.0,0.0,991.7,22,17
13429,2023-09-07 10:16:41+00:00,,74,16.8,23.4,0.0,0.0,991.7,22,15
13428,2023-09-07 10:20:23+00:00,21.6,74,16.8,23.4,0.0,0.0,991.7,22,14
13427,2023-09-07 10:13:11+00:00,,74,16.8,23.4,0.0,0.0,991.7,22,16
13431,2023-09-07 10:28:10+00:00,21.6,74,16.8,23.4,0.0,,991.7,22,14
13443,2023-09-07 10:57:12+00:00,,57,14.3,24.1,0.0,0.0,991.6,22,15
13446,2023-09-07 11:10:38+00:00,,57,14.3,24.1,0.0,0.0,991.6,22,15
13445,2023-09-07 10:37:42+00:00,23.2,57,14.3,24.1,0.0,0.0,991.6,22,16
13444,2023-09-07 10:53:45+00:00,,57,14.3,24.1,0.0,0.0,991.6,22,13
13442,2023-09-07 11:07:55+00:00,23.2,57,14.3,24.1,0.0,0.0,991.6,22,14
13437,2023-09-07 11:29:20+00:00,23.2,57,14.3,24.1,,0.0,991.6,22,13
13440,2023-09-07 11:17:47+00:00,23.2,57,14.3,24.1,0.0,0.0,991.6,22,15
13439,2023-09-07 11:27:52+00:00,23.2,57,14.3,24.1,0.0,0.0,991.6,22,14
13438,2023-09-07 11:23:40+00:00,23.2,57,14.3,24.1,0.0,0.0,991.6,22,14
13441,2023-09-07 10:47:04+00:00,23.2,57,14.3,24.1,0.0,,991.6,22,15
13456,2023-09-07 11:38:25+00:00,24.3,53,14.1,25.5,0.0,0.0,991.2,22,17
13455,2023-09-07 11:43:51+00:00,24.3,53,14.1,25.5,0.0,0.0,991.2,22,19
13454,2023-09-07 11:47:54+00:00,24.3,53,14.1,25.5,0.0,0.0,991.2,22,19
13453,2023-09-07 11:57:59+00:00,24.3,53,14.1,25.5,,0.0,991.2,22,19
13452,2023-09-07 12:01:59+00:00,24.3,53,14.1,25.5,0.0,0.0,991.2,22,20
13450,2023-09-07 12:12:37+00:00,24.3,53,14.1,25.5,0.0,0.0,991.2,22,19
13449,2023-09-07 12:18:12+00:00,24.3,53,14.1,25.5,0.0,0.0,991.2,22,20
13448,2023-09-07 12:28:19+00:00,24.3,53,14.1,25.5,0.0,,991.2,22,18
13447,2023-09-07 12:29:12+00:00,24.3,53,14.1,25.5,0.0,0.0,991.2,22,17
13451,2023-09-07 12:08:05+00:00,24.3,53,14.1,25.5,0.0,,991.2,22,20
13463,2023-09-07 12:48:30+00:00,25.0,48,13.2,26.1,0.0,0.0,990.9,22,14
13466,2023-09-07 12:38:24+00:00,25.0,48,13.2,26.1,0.0,0.0,990.9,22,16
13465,2023-09-07 13:08:47+00:00,25.0,48,13.2,26.1,0.0,0.0,990.9,22,16
13464,2023-09-07 12:41:37+00:00,25.0,48,13.2,26.1,0.0,0.0,990.9,22,14
13462,2023-09-07 12:53:24+00:00,25.0,48,13.2,26.1,0.0,0.0,990.9,22,15
13460,2023-09-07 13:11:00+00:00,25.0,48,13.2,26.1,0.0,0.0,990.9,22,16
13459,2023-09-07 13:19:31+00:00,25.0,48,13.2,26.1,0.0,,990.9,22,12
13458,2023-09-07 13:23:31+00:00,25.0,48,13.2,26.1,0.0,,990.9,22,13
13457,2023-09-07 13:29:05+00:00,25.0,48,13.2,26.1,0.0,0.0,990.9,22,14
13461,2023-09-07 12:58:41+00:00,25.0,48,13.2,26.1,0.0,0.0,990.9,22,17
13467,2023-09-07 14:09:34+00:00,25.5,47,13.4,26.6,0.0,0.0,990.9,22,17
13468,2023-09-07 13:39:55+00:00,25.5,47,13.4,26.6,0.0,0.0,990.9,22,15
13469,2023-09-07 13:43:31+00:00,25.5,47,13.4,26.6,0.0,0.0,990.9,22,15
13470,2023-09-07 13:49:19+00:00,25.5,47,13.4,26.6,0.0,0.0,990.9,22,17
13471,2023-09-07 13:59:28+00:00,25.5,47,13.4,26.6,0.0,0.0,990.9,22,19
13472,2023-09-07 14:19:42+00:00,25.5,47,13.4,26.6,,,990.9,22,19
13473,2023-09-07 14:23:57+00:00,25.5,47,13.4,26.6,0.0,0.0,990.9,22,21
13474,2023-09-07 14:28:14+00:00,25.5,47,13.4,26.6,0.0,0.0,990.9,22,15
13481,2023-09-07 14:41:38+00:00,26.0,40,11.4,26.1,0.0,0.0,990.6,22,16
13483,2023-09-07 15:02:44+00:00,26.0,40,11.4,26.1,0.0,,990.6,22,12
13482,2023-09-07 14:38:38+00:00,26.0,40,11.4,26.1,0.0,,990.6,22,16
13480,2023-09-07 14:50:09+00:00,26.0,40,11.4,26.1,0.0,0.0,990.6,22,16
13475,2023-09-07 15:20:33+00:00,,40,11.4,26.1,0.0,0.0,990.6,22,12
13478,2023-09-07 15:08:39+00:00,26.0,40,11.4,26.1,0.0,,990.6,22,15
13477,2023-09-07 15:27:03+00:00,26.0,40,11.4,26.1,0.0,0.0,990.6,22,14
13476,2023-09-07 15:14:38+00:00,,40,11.4,26.1,0.0,,990.6,22,12
13479,2023-09-07 14:30:10+00:00,26.0,40,11.4,26.1,0.0,,990.6,22,14
13493,2023-09-07 15:30:46+00:00,26.0,41,11.7,25.5,0.0,0.0,990.4,22,13
13492,2023-09-07 15:39:46+00:00,26.0,41,11.7,25.5,0.0,0.0,990.4,22,14
13491,2023-09-07 15:40:52+00:00,26.0,41,11.7,25.5,,0.0,990.4,22,15
13490,2023-09-07 15:47:28+00:00,26.0,41,11.7,25.5,0.0,0.0,990.4,22,17
13489,2023-09-07 15:50:59+00:00,26.0,41,11.7,25.5,0.0,0.0,990.4,22,17
13487,2023-09-07 16:01:54+00:00,26.0,41,11.7,25.5,0.0,0.0,990.4,22,18
13486,2023-09-07 16:14:02+00:00,26.0,41,11.7,25.5,0.0,0.0,990.4,22,19
13485,2023-09-07 16:17:56+00:00,26.0,41,11.7,25.5,0.0,0.0,990.4,22,19
13484,2023-09-07 16:21:23+00:00,26.0,41,11.7,25.5,0.0,0.0,990.4,22,20
13488,2023-09-07 15:59:53+00:00,26.0,41,11.7,25.5,0.0,0.0,990.4,22,17
13500,2023-09-07 16:52:15+00:00,25.3,43,11.8,24.6,0.0,0.0,989.7,22,22
13503,2023-09-07 17:06:28+00:00,25.3,43,11.8,24.6,,0.0,989.7,22,18
13502,2023-09-07 16:41:37+00:00,25.3,43,11.8,24.6,,0.0,989.7,22,22
13501,2023-09-07 16:49:09+00:00,25.3,43,11.8,24.6,0.0,0.0,989.7,22,22
13499,2023-09-07 17:01:52+00:00,,43,11.8,24.6,0.0,,989.7,22,19
13494,2023-09-07 17:25:04+00:00,25.3,43,11.8,24.6,0.0,0.0,989.7,22,17
13497,2023-09-07 17:12:35+00:00,25.3,43,11.8,24.6,,0.0,989.7,22,18
13496,2023-09-07 17:14:31+00:00,25.3,43,11.8,24.6,0.0,,989.7,22,17
13495,2023-09-07 17:22:05+00:00,25.3,43,11.8,24.6,0.0,0.0,989.7,22,16
13498,2023-09-07 16:31:28+00:00,25.3,43,11.8,24.6,0.0,,989.7,22,20
13510,2023-09-07 17:47:48+00:00,24.5,45,11.7,23.8,,0.0,989.5,22,15
13513,2023-09-07 17:32:12+00:00,24.5,45,11.7,23.8,0.0,0.0,989.5,22,17
13512,2023-09-07 17:37:13+00:00,24.5,45,11.7,23.8,0.0,0.0,989.5,22,16
13511,2023-09-07 17:44:21+00:00,24.5,45,11.7,23.8,0.0,0.0,989.5,22,15
13509,2023-09-07 17:52:25+00:00,24.5,45,11.7,23.8,0.0,0.0,989.5,22,15
13514,2023-09-07 17:58:00+00:00,24.5,45,11.7,23.8,0.0,0.0,989.5,22,13
13507,2023-09-07 18:02:33+00:00,24.5,45,11.7,23.8,0.0,0.0,989.5,22,13
13506,2023-09-07 18:12:41+00:00,24.5,45,11.7,23.8,0.0,0.0,989.5,22,14
13505,2023-09-07 18:22:47+00:00,24.5,45,11.7,23.8,0.0,0.0,989.5,22,14
13504,2023-09-07 18:07:09+00:00,24.5,45,11.7,23.8,0.0,,989.5,22,15
13508,2023-09-07 18:26:37+00:00,24.5,45,11.7,23.8,0.0,0.0,989.5,22,13
13524,2023-09-07 19:03:15+00:00,22.6,58,13.9,23.4,0.0,,989.6,22,14
13523,2023-09-07 18:33:01+00:00,22.6,58,13.9,23.4,0.0,0.0,989.6,22,14
13522,2023-09-07 18:39:47+00:00,,58,13.9,23.4,0.0,0.0,989.6,22,16
13521,2023-09-07 18:43:01+00:00,22.6,58,13.9,23.4,0.0,0.0,989.6,22,17
13520,2023-09-07 18:53:07+00:00,22.6,58,13.9,23.4,0.0,0.0,989.6,22,16
